playerName,team,rating,region,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage,agent,playerCategory
hellff,OGS,1.02,Pacific,200.9,1.01,71.0 %,131.1,0.69,0.30,0.08,0.07,29%,13%,"Breach, Sova, Gekko",VCT-Challengers
SHINSEI,KZ,1.02,Pacific,243.7,1.10,65.0 %,160.5,0.88,0.14,0.22,0.22,31%,11%,"Jett, Reyna, Cypher",VCT-Challengers
Daicute,TDE,1.02,Pacific,211.3,1.03,66.0 %,134.4,0.72,0.17,0.11,0.07,24%,12%,"Killjoy, Cypher",VCT-Challengers
Enzyy,63,1.02,Pacific,218.7,1.04,60.0 %,134.2,0.83,0.06,0.13,0.13,23%,17%,"Raze, Iso",VCT-Challengers
DxN,KZ,1.02,Pacific,222.0,0.81,75.0 %,147.6,0.65,0.20,0.15,0.10,21%,0.0 %,Jett,VCT-Challengers
socools0da,THA,1.02,Pacific,203.1,1.03,72.0 %,133.8,0.73,0.31,0.08,0.10,34%,16%,"Sova, Fade, Skye",VCT-Challengers
frostmind,BTR,1.02,Pacific,184.9,1.02,70.0 %,130.6,0.68,0.19,0.06,0.06,34%,16%,"Killjoy, Cypher, Viper",VCT-Challengers
karam1l,NES,1.02,Pacific,209.6,1.03,68.0 %,144.1,0.74,0.18,0.12,0.10,36%,7%,"Killjoy, Viper, Cypher",VCT-Challengers
Eeyore,AE,1.02,Pacific,215.9,1.00,66.0 %,144.2,0.74,0.25,0.07,0.10,25%,16%,"Killjoy, Cypher, Omen",VCT-Challengers
Yanagi,Balb,1.02,Pacific,235.0,1.00,79.0 %,148.8,0.79,0.43,0.14,0.07,19%,0.0 %,Viper,VCT-Challengers
blurred,GEEK,1.02,Pacific,203.7,1.01,69.0 %,136.8,0.75,0.24,0.08,0.11,27%,17%,"Cypher, Killjoy, Breach",VCT-Challengers
Rainnzyx,65,1.02,Pacific,208.3,1.02,65.0 %,144.8,0.77,0.17,0.06,0.14,31%,0.0 %,"Omen, Viper, Killjoy",VCT-Challengers
Rainy,CBT,1.01,Pacific,180.2,0.99,73.0 %,118.8,0.64,0.34,0.08,0.06,28%,9%,"Omen, Cypher, Sage",VCT-Challengers
par,scofield,1.01,Pacific,220.8,1.00,65.0 %,151.8,0.78,0.18,0.17,0.16,27%,19%,"Reyna, Raze, Jett",VCT-Challengers
Dignified,(+2),1.01,Pacific,191.2,0.94,70.0 %,128.4,0.69,0.36,0.07,0.05,41%,10%,"Skye, Kayo, Gekko",VCT-Challengers
Nasty,453,1.01,Pacific,220.3,1.02,66.0 %,141.3,0.78,0.10,0.19,0.16,27%,14%,"Jett, Raze, Cypher",VCT-Challengers
Hitman,40,1.01,Pacific,219.0,0.97,63.0 %,144.4,0.78,0.28,0.00,0.03,30%,33%,"Breach, Kayo",VCT-Challengers
Magician,55,1.01,Pacific,197.3,1.03,60.0 %,127.2,0.75,0.09,0.11,0.09,40%,0.0 %,"Cypher, Deadlock",VCT-Challengers
Riza,U5,1.01,Pacific,204.3,1.01,70.0 %,131.7,0.72,0.28,0.07,0.08,27%,12%,"Skye, Fade, Sova",VCT-Challengers
Hoax,OGS,1.01,Pacific,180.0,0.98,75.0 %,119.0,0.64,0.39,0.06,0.06,24%,13%,"Viper, Sage, Breach",VCT-Challengers
B1ngXun,287,1.01,Pacific,198.6,1.02,67.0 %,136.1,0.70,0.21,0.06,0.09,34%,17%,"Killjoy, Cypher",VCT-Challengers
Kibojn,MDL,1.01,Pacific,177.9,0.94,72.0 %,115.7,0.63,0.36,0.04,0.04,31%,14%,"Breach, Sage, Kayo",VCT-Challengers
sayoo,VLT,1.01,Pacific,201.8,1.01,70.0 %,134.2,0.71,0.21,0.11,0.10,29%,16%,"Raze, Viper, Cypher",VCT-Challengers
k1ngkappa,BSTR,1.00,Pacific,216.4,1.01,68.0 %,143.6,0.76,0.22,0.14,0.13,29%,14%,"Jett, Reyna, Yoru",VCT-Challengers
LoyDreaM,GLAB,1.00,Pacific,215.2,0.97,69.0 %,142.8,0.75,0.26,0.10,0.11,21%,15%,"Jett, Cypher, Breach",VCT-Challengers
ph1vu,DOMS,1.00,Pacific,198.5,0.82,56.0 %,125.2,0.68,0.21,0.03,0.09,20%,0.0 %,"Reyna, Cypher",VCT-Challengers
bobae,(+3),1.00,Pacific,210.5,0.94,73.0 %,134.6,0.72,0.33,0.09,0.06,25%,10%,"Cypher, Skye, Reyna",VCT-Challengers
GGHuiii,OF,1.00,Pacific,220.8,1.05,69.0 %,147.7,0.78,0.16,0.19,0.18,24%,23%,"Raze, Jett, Chamber",VCT-Challengers
moon,(+2),1.00,Pacific,188.5,1.02,72.0 %,124.8,0.68,0.17,0.08,0.05,31%,10%,"Harbor, Fade, Killjoy",VCT-Challengers
Aryu,TRS,1.00,Pacific,189.9,1.02,72.0 %,131.3,0.68,0.18,0.06,0.07,26%,12%,"Cypher, Killjoy, Harbor",VCT-Challengers
aplycs,RGE,1.00,Pacific,197.3,0.97,72.0 %,134.4,0.69,0.29,0.07,0.07,30%,5%,"Sova, Omen, Viper",VCT-Challengers
sh1nodiii,29,1.00,Pacific,250.0,0.85,69.0 %,172.3,0.76,0.07,0.14,0.17,28%,40%,Jett,VCT-Challengers
vS,TOD,1.00,Pacific,224.2,0.95,67.0 %,147.7,0.76,0.20,0.06,0.04,24%,6%,"Sova, Cypher, Killjoy",VCT-Challengers
Silon,39,1.00,Pacific,232.5,1.03,79.0 %,157.1,0.85,0.18,0.18,0.10,21%,0.0 %,"Jett, Reyna",VCT-Challengers
gvl,38,1.00,Pacific,229.5,0.91,66.0 %,147.4,0.76,0.21,0.13,0.21,28%,20%,"Fade, Viper",VCT-Challengers
d0rf,FPT,1.00,Pacific,177.0,0.99,73.0 %,120.6,0.63,0.26,0.06,0.06,29%,23%,"Sova, Skye, Fade",VCT-Challengers
Ryu,PDF,1.00,Pacific,205.0,0.95,69.0 %,132.7,0.69,0.27,0.12,0.12,37%,0.0 %,Sova,VCT-Challengers
Divine,SGP,1.00,Pacific,192.7,0.98,71.0 %,124.6,0.67,0.37,0.08,0.07,32%,12%,"Viper, Omen, Astra",VCT-Challengers
JHONNY,BRAVO,1.00,Pacific,190.0,0.91,69.0 %,125.6,0.67,0.18,0.04,0.02,12%,7%,Killjoy,VCT-Challengers
rawfiul,MOGO,1.00,Pacific,191.8,1.00,70.0 %,130.8,0.68,0.25,0.10,0.09,35%,17%,"Sova, Killjoy, Cypher",VCT-Challengers
r1seN,AST,1.00,Pacific,193.6,0.95,67.0 %,132.7,0.69,0.19,0.07,0.07,30%,12%,"Yoru, Raze, Cypher",VCT-Challengers
Cyrax,69,0.99,Pacific,219.3,1.04,70.0 %,145.1,0.80,0.10,0.12,0.17,24%,18%,"Jett, Raze",VCT-Challengers
Nakya,AE,0.99,Pacific,242.6,1.06,66.0 %,155.9,0.84,0.15,0.21,0.17,31%,17%,"Raze, Chamber, Reyna",VCT-Challengers
moefcute,UBT,0.99,Pacific,231.8,1.00,63.0 %,151.3,0.83,0.12,0.23,0.20,34%,8%,"Raze, Jett, Reyna",VCT-Challengers
Lym,189,0.99,Pacific,239.3,1.01,69.0 %,158.6,0.83,0.17,0.16,0.18,29%,14%,"Raze, Jett",VCT-Challengers
gin,RLF,0.99,Pacific,228.1,1.06,74.0 %,148.0,0.80,0.22,0.17,0.19,35%,6%,"Killjoy, Raze, Phoenix",VCT-Challengers
Wild0reoo,TS,0.99,Pacific,187.3,0.95,74.0 %,124.8,0.65,0.35,0.09,0.09,29%,12%,"Viper, Omen, Sova",VCT-Challengers
viness,FPT,0.99,Pacific,199.3,0.97,74.0 %,132.7,0.68,0.39,0.10,0.11,26%,10%,"Brimstone, Viper, Omen",VCT-Challengers
DaFt,VIC,0.99,Pacific,220.3,1.00,71.0 %,149.1,0.76,0.24,0.15,0.15,25%,8%,"Raze, Yoru, Jett",VCT-Challengers
Kadoom,SPE,0.99,Pacific,233.3,1.03,71.0 %,152.0,0.79,0.19,0.19,0.18,26%,17%,"Jett, Raze, Neon",VCT-Challengers
X0ID,38,0.99,Pacific,151.5,1.00,82.0 %,101.4,0.55,0.50,0.05,0.03,33%,33%,Breach,VCT-Challengers
Law,AVT,0.99,Pacific,180.5,0.93,74.0 %,135.2,0.63,0.37,0.07,0.07,25%,0.0 %,Skye,VCT-Challengers
Hemsyxx,CE,0.99,Pacific,215.8,1.03,67.0 %,142.0,0.77,0.19,0.11,0.14,29%,31%,"Viper, Omen",VCT-Challengers
SkyIsBlue,MGLZ,0.99,Pacific,227.0,1.07,75.0 %,164.0,0.78,0.35,0.10,0.13,22%,0.0 %,"Neon, Deadlock",VCT-Challengers
Flaring,U5,0.99,Pacific,173.6,0.93,76.0 %,113.5,0.61,0.43,0.04,0.06,26%,16%,"Viper, Omen, Brimstone",VCT-Challengers
RedKoh,IGN,0.99,Pacific,191.0,0.97,72.0 %,122.9,0.65,0.34,0.09,0.10,27%,17%,"Sova, Viper, Cypher",VCT-Challengers
Cud,AE,0.99,Pacific,188.3,1.03,71.0 %,121.6,0.68,0.21,0.07,0.08,30%,16%,"Cypher, Killjoy, Phoenix",VCT-Challengers
ngk,ONE,0.99,Pacific,217.6,0.99,68.0 %,141.7,0.76,0.22,0.15,0.15,27%,9%,"Jett, Raze, Omen",VCT-Challengers
JoJo,FA,0.99,Pacific,199.0,0.99,65.0 %,132.6,0.71,0.19,0.11,0.11,24%,10%,"Killjoy, Cypher, Omen",VCT-Challengers
13lueee,71,0.99,Pacific,182.0,0.94,72.0 %,123.6,0.66,0.28,0.06,0.03,32%,21%,"Brimstone, Omen",VCT-Challengers
Deadly10,RGE,0.98,Pacific,216.2,1.00,66.0 %,142.4,0.76,0.19,0.18,0.15,27%,9%,"Raze, Jett, Neon",VCT-Challengers
FonTuz,Beav,0.98,Pacific,200.7,0.95,68.0 %,135.5,0.71,0.24,0.09,0.08,25%,9%,"Sova, Gekko, Omen",VCT-Challengers
senyorcarl,CW,0.98,Pacific,213.1,0.95,61.0 %,140.2,0.73,0.21,0.19,0.14,26%,21%,"Raze, Breach, Jett",VCT-Challengers
NekO,Cele,0.98,Pacific,186.3,0.94,80.0 %,129.3,0.71,0.39,0.06,0.07,52%,0.0 %,"Kayo, Breach",VCT-Challengers
aLerT,XIA,0.98,Pacific,199.6,0.97,70.0 %,133.2,0.69,0.20,0.10,0.09,29%,19%,"Killjoy, Raze, Cypher",VCT-Challengers
Siraww,XIA,0.98,Pacific,189.8,0.95,69.0 %,129.2,0.68,0.29,0.05,0.07,32%,11%,"Sova, Skye, Fade",VCT-Challengers
Witz,OAS,0.98,Pacific,190.7,0.97,74.0 %,125.2,0.66,0.42,0.06,0.10,19%,18%,"Kayo, Skye, Sova",VCT-Challengers
Palette,TEAR,0.98,Pacific,171.2,0.86,73.0 %,111.1,0.59,0.44,0.05,0.04,27%,14%,"Omen, Sova, Brimstone",VCT-Challengers
BBC,TEAR,0.98,Pacific,192.9,0.95,68.0 %,125.7,0.71,0.37,0.10,0.06,30%,23%,"Fade, Omen, Skye",VCT-Challengers
Tempest,38,0.98,Pacific,234.5,0.94,58.0 %,157.6,0.82,0.05,0.05,0.16,41%,0.0 %,"Raze, Jett",VCT-Challengers
Fixy,U5,0.98,Pacific,216.4,0.98,66.0 %,140.1,0.75,0.19,0.17,0.20,22%,22%,"Jett, Raze, Chamber",VCT-Challengers
cashmere,BSTR,0.98,Pacific,185.9,0.93,72.0 %,122.1,0.65,0.38,0.04,0.05,27%,15%,"Skye, Omen, Killjoy",VCT-Challengers
Tempz,IGN,0.98,Pacific,183.0,0.94,71.0 %,120.2,0.64,0.40,0.06,0.08,30%,11%,"Omen, Viper, Breach",VCT-Challengers
DEATHMAKER,MOGO,0.98,Pacific,216.9,1.03,68.0 %,143.5,0.76,0.17,0.17,0.20,29%,18%,"Gekko, Jett, Raze",VCT-Challengers
Garv,RGE,0.98,Pacific,206.1,1.03,70.0 %,134.0,0.74,0.20,0.10,0.10,27%,10%,"Raze, Jett, Skye",VCT-Challengers
LeVi,MOGO,0.98,Pacific,184.6,0.94,72.0 %,123.8,0.63,0.35,0.09,0.09,28%,12%,"Omen, Viper, Brimstone",VCT-Challengers
Xan,IGN,0.98,Pacific,222.0,1.01,70.0 %,144.1,0.77,0.20,0.17,0.16,23%,24%,"Reyna, Raze, Yoru",VCT-Challengers
Excali,MDL,0.98,Pacific,205.4,0.97,66.0 %,137.1,0.72,0.19,0.13,0.13,29%,5%,"Sova, Killjoy, Raze",VCT-Challengers
MiLuan,S2,0.98,Pacific,192.7,0.98,72.0 %,130.4,0.69,0.25,0.06,0.08,31%,14%,"Viper, Omen",VCT-Challengers
XyRiS,OBF,0.98,Pacific,198.0,0.88,63.0 %,121.3,0.70,0.14,0.03,0.03,41%,6%,"Sova, Omen, Breach",VCT-Challengers
Icarus,AST,0.98,Pacific,188.6,0.90,68.0 %,130.6,0.66,0.20,0.09,0.06,29%,6%,"Killjoy, Brimstone, Sova",VCT-Challengers
astr0,CW,0.97,Pacific,187.2,0.91,74.0 %,123.6,0.65,0.42,0.07,0.06,28%,16%,"Viper, Omen, Astra",VCT-Challengers
KiNo,JDG,0.97,Pacific,208.1,0.98,68.0 %,137.5,0.75,0.15,0.19,0.15,31%,12%,"Jett, Reyna, Brimstone",VCT-Challengers
subbey,RDA,0.97,Pacific,194.7,0.92,70.0 %,127.6,0.68,0.32,0.07,0.05,31%,16%,"Sova, Skye",VCT-Challengers
n9sty,AIM,0.97,Pacific,228.3,0.99,63.0 %,146.1,0.82,0.10,0.17,0.14,35%,18%,"Jett, Cypher, Killjoy",VCT-Challengers
Acerola,LAZY,0.97,Pacific,182.6,0.90,66.0 %,122.3,0.65,0.26,0.06,0.08,31%,9%,"Viper, Omen, Kayo",VCT-Challengers
Milooo,RLF,0.97,Pacific,185.1,0.95,72.0 %,124.5,0.65,0.32,0.05,0.10,29%,10%,"Cypher, Viper, Harbor",VCT-Challengers
Rawi,34,0.97,Pacific,225.0,0.87,68.0 %,155.1,0.76,0.21,0.15,0.24,22%,0.0 %,Raze,VCT-Challengers
W1nner,ONE,0.97,Pacific,202.1,1.02,69.0 %,136.0,0.72,0.19,0.12,0.11,27%,17%,"Killjoy, Yoru, Cypher",VCT-Challengers
Lilo,BTR,0.97,Pacific,223.1,0.97,65.0 %,148.4,0.76,0.18,0.17,0.19,24%,14%,"Raze, Jett, Gekko",VCT-Challengers
z2w,32,0.97,Pacific,207.5,0.76,66.0 %,137.2,0.69,0.19,0.06,0.03,31%,0.0 %,"Jett, Killjoy",VCT-Challengers
Emman,NAOS,0.97,Pacific,180.3,0.97,75.0 %,118.6,0.65,0.34,0.07,0.06,32%,15%,"Sova, Skye, Fade",VCT-Challengers
Killua,MITH,0.97,Pacific,209.8,1.03,70.0 %,137.6,0.75,0.20,0.11,0.11,36%,16%,"Skye, Killjoy, Sova",VCT-Challengers
Fluky,FS,0.97,Pacific,203.9,0.99,67.0 %,135.3,0.74,0.25,0.12,0.13,30%,4%,"Omen, Sage, Brimstone",VCT-Challengers
gotten,AE,0.97,Pacific,181.8,0.95,72.0 %,119.4,0.65,0.34,0.08,0.07,33%,15%,"Omen, Brimstone, Viper",VCT-Challengers
YoungPork,GLAB,0.97,Pacific,205.0,0.89,66.0 %,144.2,0.71,0.16,0.07,0.07,37%,12%,"Fade, Kayo, Gekko",VCT-Challengers
Teerapong,NKT,0.97,Pacific,218.6,0.99,72.0 %,144.3,0.75,0.29,0.09,0.12,21%,13%,"Skye, Raze, Kayo",VCT-Challengers
Venka,OGS,0.97,Pacific,224.1,1.01,66.0 %,145.9,0.79,0.13,0.19,0.17,32%,7%,"Jett, Killjoy, Raze",VCT-Challengers
Dizzy,(+1),0.97,Pacific,198.7,0.94,68.0 %,130.3,0.69,0.29,0.08,0.12,30%,20%,"Sova, Gekko, Fade",VCT-Challengers
qq,FS.P,0.97,Pacific,194.6,0.97,69.0 %,127.8,0.69,0.24,0.15,0.13,21%,8%,"Jett, Omen, Kayo",VCT-Challengers
NIZ,SG,0.96,Pacific,188.7,0.98,70.0 %,128.1,0.68,0.22,0.09,0.10,32%,11%,"Sova, Skye, Jett",VCT-Challengers
Scarlett,ARC,0.96,Pacific,222.5,0.84,59.0 %,156.4,0.67,0.21,0.15,0.21,24%,0.0 %,Raze,VCT-Challengers
notxd,PLM,0.96,Pacific,203.3,0.90,65.0 %,133.0,0.67,0.19,0.04,0.06,26%,9%,"Killjoy, Cypher, Viper",VCT-Challengers
bioforst,(+2),0.96,Pacific,213.9,0.99,69.0 %,137.2,0.77,0.23,0.14,0.15,28%,36%,"Viper, Cypher, Harbor",VCT-Challengers
fausTao,ARF,0.96,Pacific,227.5,0.99,68.0 %,149.5,0.77,0.20,0.20,0.19,21%,28%,"Raze, Jett, Yoru",VCT-Challengers
jaymomo,69,0.96,Pacific,165.0,0.89,75.0 %,116.8,0.58,0.52,0.06,0.03,24%,0.0 %,"Sova, Breach, Skye",VCT-Challengers
Makaveli,OGS,0.96,Pacific,180.3,0.95,73.0 %,122.0,0.63,0.28,0.07,0.06,25%,8%,"Harbor, Raze, Omen",VCT-Challengers
psy,MDL,0.96,Pacific,196.9,0.93,70.0 %,130.0,0.66,0.31,0.07,0.09,23%,6%,"Cypher, Sova, Skye",VCT-Challengers
Chanyboi,CW,0.96,Pacific,192.5,0.91,73.0 %,126.3,0.67,0.36,0.07,0.08,32%,11%,"Kayo, Sova, Skye",VCT-Challengers
endoist,VLTH,0.96,Pacific,225.9,0.96,68.0 %,145.3,0.78,0.18,0.15,0.16,23%,13%,"Raze, Jett, Neon",VCT-Challengers
ray4c,AE,0.95,Pacific,215.4,0.97,72.0 %,137.0,0.73,0.21,0.14,0.17,11%,22%,Raze,VCT-Challengers
DubsteP,OAS,0.95,Pacific,177.4,0.95,74.0 %,114.8,0.64,0.31,0.07,0.08,30%,17%,"Sova, Skye, Killjoy",VCT-Challengers
budimeisteR,BTR,0.95,Pacific,182.9,0.92,74.0 %,116.8,0.63,0.37,0.07,0.08,29%,14%,"Omen, Viper, Brimstone",VCT-Challengers
Grooovy,BSTL,0.95,Pacific,207.3,0.81,70.0 %,143.5,0.64,0.38,0.07,0.09,20%,14%,"Viper, Breach, Fade",VCT-Challengers
Vickyz,NKT,0.95,Pacific,189.0,0.93,59.0 %,127.3,0.73,0.13,0.07,0.14,13%,17%,Raze,VCT-Challengers
Raigard,SG,0.95,Pacific,198.0,0.93,72.0 %,131.1,0.68,0.30,0.14,0.10,30%,11%,"Viper, Omen",VCT-Challengers
deecee,OGS,0.95,Pacific,194.5,0.97,66.0 %,128.8,0.68,0.17,0.11,0.11,31%,17%,"Cypher, Deadlock, Killjoy",VCT-Challengers
RAJAFTW,43,0.95,Pacific,189.0,0.84,65.0 %,137.6,0.63,0.26,0.07,0.19,27%,25%,Raze,VCT-Challengers
Yukxx,VLT,0.95,Pacific,216.5,0.90,66.0 %,145.8,0.77,0.24,0.11,0.13,35%,27%,"Jett, Gekko, Omen",VCT-Challengers
changkhoiuem,100,0.95,Pacific,203.0,0.85,74.0 %,124.4,0.66,0.37,0.09,0.03,21%,13%,"Omen, Brimstone, Viper",VCT-Challengers
Kohliii,VLT,0.95,Pacific,185.6,0.89,72.0 %,121.4,0.63,0.36,0.06,0.08,23%,11%,"Omen, Sova, Brimstone",VCT-Challengers
Ching,1MS,0.95,Pacific,193.1,0.89,62.0 %,125.7,0.66,0.28,0.05,0.11,31%,8%,"Killjoy, Cypher, Kayo",VCT-Challengers
severiNe,BTR,0.94,Pacific,185.6,0.92,69.0 %,123.2,0.64,0.35,0.08,0.12,22%,13%,"Viper, Omen, Astra",VCT-Challengers
gan,NGZ,0.94,Pacific,208.7,0.90,63.0 %,132.8,0.73,0.19,0.14,0.12,26%,14%,"Jett, Fade",VCT-Challengers
Paradox,RVNT,0.94,Pacific,194.3,0.98,68.0 %,126.1,0.69,0.26,0.10,0.12,27%,17%,"Sage, Deadlock, Gekko",VCT-Challengers
RvK,TRS,0.94,Pacific,190.9,0.90,67.0 %,128.5,0.66,0.24,0.10,0.12,33%,14%,"Viper, Killjoy, Omen",VCT-Challengers
LexVL,Baby,0.94,Pacific,226.5,0.81,72.0 %,143.9,0.76,0.07,0.10,0.10,25%,0.0 %,"Raze, Gekko",VCT-Challengers
rAb1q,STPL,0.94,Pacific,184.0,0.87,70.0 %,125.5,0.64,0.32,0.06,0.05,23%,15%,"Sova, Breach, Viper",VCT-Challengers
Nh0zKon,UNC,0.94,Pacific,218.6,0.84,65.0 %,150.0,0.72,0.25,0.16,0.11,28%,11%,"Sova, Phoenix, Skye",VCT-Challengers
GianSanity,1MS,0.94,Pacific,201.8,0.93,69.0 %,132.6,0.71,0.18,0.14,0.14,26%,18%,"Jett, Raze, Gekko",VCT-Challengers
huawei1016,35,0.94,Pacific,189.0,0.83,69.0 %,126.5,0.69,0.51,0.03,0.14,32%,0.0 %,Omen,VCT-Challengers
zharwow,LFM,0.94,Pacific,197.0,0.91,69.0 %,127.7,0.68,0.29,0.08,0.10,24%,14%,"Brimstone, Omen, Viper",VCT-Challengers
Envy2K,185,0.94,Pacific,226.9,0.94,57.0 %,141.5,0.76,0.15,0.20,0.19,23%,14%,"Jett, Yoru, Neon",VCT-Challengers
BánhMj,RLF,0.94,Pacific,190.1,0.99,69.0 %,124.1,0.70,0.24,0.06,0.10,33%,22%,"Gekko, Skye, Sova",VCT-Challengers
Kakarot,ZOL,0.94,Pacific,198.9,0.98,71.0 %,134.2,0.71,0.26,0.11,0.12,23%,16%,"Killjoy, Cypher, Jett",VCT-Challengers
SCar,ARF,0.94,Pacific,171.0,0.88,73.0 %,112.6,0.61,0.39,0.06,0.07,35%,17%,"Brimstone, Omen, Viper",VCT-Challengers
Flynch,LFM,0.94,Pacific,204.9,0.92,64.0 %,133.9,0.71,0.17,0.14,0.12,28%,24%,"Jett, Raze, Skye",VCT-Challengers
S1Mon,EDG,0.94,Pacific,195.6,0.92,68.0 %,132.2,0.70,0.29,0.07,0.10,30%,13%,"Sova, Skye, Chamber",VCT-Challengers
Sa1koro,S2,0.93,Pacific,177.4,0.93,65.0 %,115.5,0.63,0.27,0.08,0.04,30%,17%,"Killjoy, Cypher, Omen",VCT-Challengers
Yu,162,0.93,Pacific,205.8,0.90,64.0 %,137.2,0.72,0.12,0.18,0.23,27%,12%,"Jett, Raze",VCT-Challengers
jEEE,ZOL,0.93,Pacific,181.1,0.91,69.0 %,123.1,0.64,0.33,0.04,0.09,30%,20%,"Omen, Viper, Skye",VCT-Challengers
L1nk,YYY,0.93,Pacific,180.5,0.87,55.0 %,127.9,0.65,0.10,0.10,0.20,13%,22%,"Killjoy, Chamber",VCT-Challengers
tryst,MDL,0.93,Pacific,180.4,0.89,70.0 %,117.6,0.65,0.35,0.06,0.08,30%,16%,"Breach, Viper, Omen",VCT-Challengers
Hansia,226,0.93,Pacific,209.9,0.93,62.0 %,140.8,0.71,0.13,0.13,0.14,19%,15%,"Raze, Jett",VCT-Challengers
Hyell,CKE,0.93,Pacific,197.0,0.76,72.0 %,132.7,0.61,0.36,0.06,0.06,17%,25%,"Gekko, Skye",VCT-Challengers
Ash,MEOW,0.93,Pacific,213.4,0.89,67.0 %,144.8,0.73,0.27,0.12,0.11,28%,16%,"Jett, Reyna, Clove",VCT-Challengers
k,BIGG.M,0.93,Pacific,197.7,0.86,67.0 %,127.7,0.67,0.33,0.09,0.05,26%,14%,"Brimstone, Gekko, Sova",VCT-Challengers
khelthuzad,Deat,0.93,Pacific,206.0,0.94,63.0 %,141.6,0.71,0.11,0.06,0.09,23%,8%,"Killjoy, Cypher, Fade",VCT-Challengers
Mad22D,XOXO,0.93,Pacific,215.1,0.86,63.0 %,141.8,0.71,0.20,0.13,0.18,26%,0.0 %,"Raze, Killjoy",VCT-Challengers
kuroza,LCR,0.93,Pacific,165.3,0.86,73.0 %,110.1,0.60,0.34,0.05,0.07,25%,12%,"Omen, Cypher, Killjoy",VCT-Challengers
RIZKYMD,Bin,0.93,Pacific,182.7,0.85,72.0 %,117.4,0.64,0.39,0.07,0.09,27%,21%,"Breach, Skye, Kayo",VCT-Challengers
DELP,39,0.93,Pacific,214.0,1.00,59.0 %,140.9,0.77,0.18,0.08,0.05,28%,0.0 %,Viper,VCT-Challengers
SecreT,ONE,0.93,Pacific,183.3,0.93,69.0 %,120.2,0.68,0.24,0.08,0.06,28%,33%,"Sova, Omen",VCT-Challengers
FREY,LZE,0.93,Pacific,181.8,0.96,70.0 %,119.1,0.66,0.17,0.10,0.05,26%,18%,"Sage, Cypher, Chamber",VCT-Challengers
vascalizz,LFM,0.93,Pacific,180.9,0.89,69.0 %,117.8,0.64,0.29,0.06,0.06,26%,9%,"Skye, Breach, Sova",VCT-Challengers
Ender,KZ,0.93,Pacific,199.9,0.90,67.0 %,131.7,0.70,0.22,0.10,0.13,26%,10%,"Killjoy, Skye, Sova",VCT-Challengers
Ichisolo,CW,0.93,Pacific,178.3,0.83,68.0 %,124.2,0.59,0.25,0.06,0.07,26%,17%,"Cypher, Killjoy",VCT-Challengers
Antidote,MOGO,0.92,Pacific,167.1,0.91,69.0 %,112.7,0.61,0.28,0.06,0.10,28%,21%,"Kayo, Omen, Skye",VCT-Challengers
Hyuse,2K,0.92,Pacific,213.6,0.88,63.0 %,148.0,0.73,0.20,0.11,0.15,24%,18%,"Raze, Sova, Jett",VCT-Challengers
Unhappy,ROA,0.92,Pacific,185.3,0.92,67.0 %,126.3,0.67,0.14,0.08,0.04,29%,11%,"Killjoy, Cypher",VCT-Challengers
kongared,SG,0.92,Pacific,187.7,0.88,70.0 %,122.0,0.66,0.32,0.07,0.10,27%,13%,"Skye, Kayo, Fade",VCT-Challengers
luna,DOMS,0.92,Pacific,207.0,0.79,64.0 %,146.7,0.65,0.24,0.08,0.15,14%,9%,"Raze, Killjoy",VCT-Challengers
Impecunity,NXGA,0.92,Pacific,188.5,0.95,66.0 %,127.0,0.68,0.15,0.11,0.11,25%,10%,"Jett, Cypher, Phoenix",VCT-Challengers
Ayni,35,0.92,Pacific,232.0,0.81,60.0 %,139.1,0.71,0.20,0.09,0.20,19%,0.0 %,"Gekko, Jett",VCT-Challengers
heyNF,Bin,0.92,Pacific,174.3,0.80,71.0 %,112.8,0.61,0.46,0.06,0.08,28%,21%,"Breach, Skye, Killjoy",VCT-Challengers
Promtubtim,20,0.92,Pacific,205.0,0.72,75.0 %,129.1,0.65,0.10,0.20,0.10,32%,0.0 %,Raze,VCT-Challengers
Sanliujiujiujiu,189,0.92,Pacific,161.6,0.83,69.0 %,109.4,0.56,0.31,0.04,0.06,21%,16%,"Sova, Gekko",VCT-Challengers
Pr0digy,RLF,0.92,Pacific,191.6,0.86,69.0 %,128.3,0.67,0.28,0.10,0.12,31%,20%,"Reyna, Brimstone, Phoenix",VCT-Challengers
Mast3r,AR,0.92,Pacific,181.1,0.82,67.0 %,120.8,0.64,0.23,0.04,0.07,29%,20%,"Viper, Brimstone, Cypher",VCT-Challengers
LBY,RGE,0.91,Pacific,178.7,0.85,69.0 %,119.7,0.61,0.31,0.04,0.06,35%,14%,"Sova, Gekko, Kayo",VCT-Challengers
Hakka,NXGA,0.91,Pacific,159.4,0.85,71.0 %,109.6,0.56,0.32,0.08,0.06,33%,18%,"Viper, Omen",VCT-Challengers
Lavish,38,0.91,Pacific,204.5,1.00,76.0 %,130.6,0.71,0.13,0.18,0.00,20%,0.0 %,"Killjoy, Chamber",VCT-Challengers
Yort,MLT,0.91,Pacific,180.0,0.81,64.0 %,126.7,0.59,0.36,0.07,0.10,22%,9%,"Skye, Gekko, Viper",VCT-Challengers
